2019-05-08 13:59:13,143 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed May 08 13:59:13 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-05-08 13:59:46,006 | INFO  | localhost bridge to localhost stopped | org.apache.activemq.network.DemandForwardingBridgeSupport | ActiveMQ BrokerService[localhost] Task-1
2019-05-08 14:00:26,017 | INFO  | Refreshing org.apache.activemq.xbean.XBeanBrokerFactory$1@7823a2f9: startup date [Wed May 08 14:00:26 UTC 2019]; root of context hierarchy | org.apache.activemq.xbean.XBeanBrokerFactory$1 | main
2019-05-08 14:00:26,754 | INFO  | Using Persistence Adapter: KahaDBPersistenceAdapter[/data/activemq/kahadb] | org.apache.activemq.broker.BrokerService | main
2019-05-08 14:00:26,800 | INFO  | KahaDB is version 6 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-05-08 14:00:26,886 | INFO  | Recovering from the journal @1:503 | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-05-08 14:00:26,888 | INFO  | Recovery replayed 6 operations from the journal in 0.078 seconds. | org.apache.activemq.store.kahadb.MessageDatabase | main
2019-05-08 14:00:26,901 | INFO  | PListStore:[/data/activemq/localhost/tmp_storage] started | org.apache.activemq.store.kahadb.plist.PListStoreImpl | main
2019-05-08 14:00:26,907 | INFO  | Scheduler Store version 1 loaded | org.apache.activemq.store.kahadb.scheduler.JobSchedulerKahaDBMetaData | main
2019-05-08 14:00:27,015 | INFO  | Recovering from the scheduled job journal @1:28 | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-05-08 14:00:27,016 | INFO  | Recovery replayed 1 operations from the journal in 0.002 seconds. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-05-08 14:00:27,017 | INFO  | JobSchedulerStore: /data/activemq/localhost/scheduler started. | org.apache.activemq.store.kahadb.scheduler.JobSchedulerStoreImpl | main
2019-05-08 14:00:27,116 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:5d3952c834cb-35259-1557324026911-1:1) is starting | org.apache.activemq.broker.BrokerService | main
2019-05-08 14:00:27,128 | INFO  | Listening for connections at: tcp://5d3952c834cb:61616?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-08 14:00:27,129 | INFO  | Connector openwire started | org.apache.activemq.broker.TransportConnector | main
2019-05-08 14:00:27,132 | INFO  | Listening for connections at: amqp://5d3952c834cb:5672?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-08 14:00:27,133 | INFO  | Connector amqp started | org.apache.activemq.broker.TransportConnector | main
2019-05-08 14:00:27,136 | INFO  | Listening for connections at: stomp://5d3952c834cb:61613?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-08 14:00:27,138 | INFO  | Connector stomp started | org.apache.activemq.broker.TransportConnector | main
2019-05-08 14:00:27,143 | INFO  | Listening for connections at: mqtt://5d3952c834cb:1883?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.TransportServerThreadSupport | main
2019-05-08 14:00:27,144 | INFO  | Connector mqtt started | org.apache.activemq.broker.TransportConnector | main
2019-05-08 14:00:27,234 | WARN  | ServletContext@o.e.j.s.ServletContextHandler@4426bff1{/,null,STARTING} has uncovered http methods for path: / | org.eclipse.jetty.security.SecurityHandler | main
2019-05-08 14:00:27,268 | INFO  | Listening for connections at ws://5d3952c834cb:61614?maximumConnections=1000&wireFormat.maxFrameSize=104857600 | org.apache.activemq.transport.ws.WSTransportServer | main
2019-05-08 14:00:27,269 | INFO  | Connector ws started | org.apache.activemq.broker.TransportConnector | main
2019-05-08 14:00:27,270 | INFO  | Establishing network connection from vm://localhost?async=false&create=false to failover:(tcp://172.28.0.2:61616,tcp://172.28.0.4:61616)?randomize=false&maxReconnectAttempts=0 | org.apache.activemq.network.DiscoveryNetworkConnector | main
2019-05-08 14:00:27,283 | INFO  | Connector vm://localhost started | org.apache.activemq.broker.TransportConnector | main
2019-05-08 14:00:27,292 | INFO  | Network Connector DiscoveryNetworkConnector:Remote2_To_Geneve:BrokerService[localhost] started | org.apache.activemq.network.NetworkConnector | main
2019-05-08 14:00:27,293 | INFO  | Apache ActiveMQ 5.14.3 (localhost, ID:5d3952c834cb-35259-1557324026911-1:1) started | org.apache.activemq.broker.BrokerService | main
2019-05-08 14:00:27,294 | INFO  | For help or more information please see: http://activemq.apache.org | org.apache.activemq.broker.BrokerService | main
2019-05-08 14:00:27,295 | WARN  | Store limit is 102400 mb (current store usage is 0 mb). The data directory: /data/activemq/kahadb only has 76003 mb of usable space. - resetting to maximum available disk space: 76003 mb | org.apache.activemq.broker.BrokerService | main
2019-05-08 14:00:27,318 | INFO  | Successfully connected to tcp://172.28.0.2:61616 | org.apache.activemq.transport.failover.FailoverTransport | ActiveMQ Task-1
2019-05-08 14:00:27,334 | INFO  | Network connection between vm://localhost#0 and tcp://172.28.0.2:61616 (localhost) has been established. | org.apache.activemq.network.DemandForwardingBridgeSupport | triggerStartAsyncNetworkBridgeCreation: remoteBroker=unconnected, localBroker= vm://localhost#0
2019-05-08 14:00:27,630 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /admin | main
2019-05-08 14:00:27,819 | INFO  | ActiveMQ WebConsole available at http://0.0.0.0:8161/ | org.apache.activemq.web.WebConsoleStarter | main
2019-05-08 14:00:27,819 | INFO  | ActiveMQ Jolokia REST API available at http://0.0.0.0:8161/api/jolokia/ | org.apache.activemq.web.WebConsoleStarter | main
2019-05-08 14:00:27,864 | INFO  | Initializing Spring FrameworkServlet 'dispatcher' | /admin | main
2019-05-08 14:00:28,162 | INFO  | No Spring WebApplicationInitializer types detected on classpath | /api | main
2019-05-08 14:00:28,203 | INFO  | jolokia-agent: Using policy access restrictor classpath:/jolokia-access.xml | /api | main
